2834	518	0
1254	873	0
3928	5786	1
1325	4389	0
4890	1870	0
6808	3308	1
3067	3138	1
3379	4964	0
1341	351	1
4708	1219	1
600	1719	1
3003	4950	0
2019	382	0
1540	3166	1
402	5716	0
2008	2920	0
1672	3900	0
4252	1992	0
2721	470	1
1209	43	1
471	816	1
1127	3805	1
1473	1716	1
3597	767	1
2154	205	1
2715	4590	1
2122	1000	0
594	3214	0
1668	6456	0
642	1287	1
5785	6360	0
5240	5056	0
768	821	0
4875	6939	0
711	1316	1
297	7368	0
3890	2273	0
107	1865	1
1883	3543	0
6384	915	0
4866	666	1
553	524	1
4713	2656	0
1932	1623	1
4531	3221	1
3178	6421	0
3145	3189	1
2239	29	1
3315	859	1
2866	1232	1
1838	3384	1
5982	768	0
580	1373	0
4436	1643	1
3591	532	0
1118	2771	1
1651	4058	0
553	357	0
7200	3379	1
4402	1191	0
1356	750	0
1767	96	1
1967	139	1
6735	4345	0
7216	2802	0
800	4847	0
2999	1575	1
2430	2053	0
2189	7431	0
7074	1672	1
797	7961	0
6080	7144	1
7911	2672	0
3061	3935	1
3959	438	0
4676	5117	1
1671	2523	1
4456	4156	1
3938	1678	1
2250	390	1
553	560	1
7402	5465	0
7250	3211	1
2721	545	1
856	513	1
83	6550	1
2208	1675	0
7130	574	1
677	1225	1
3362	4454	1
2781	6722	0
390	3296	0
1027	1157	1
1487	2322	1
122	4726	0
208	1432	0
4925	7824	0
5778	463	1
1223	5523	0
3138	5225	0
8091	2549	1
1129	7787	0
1916	4184	0
3624	4775	0
583	3124	1
1186	1995	1
2479	5654	0
7969	7271	0
5613	1750	1
1509	7123	1
436	5963	1
2182	4640	0
553	3853	0
4998	2085	0
522	2693	1
4601	580	1
6105	5490	0
4103	7360	1
1481	5991	0
223	3341	1
4016	3841	0
270	1904	1
1620	3573	1
455	3732	1
1387	37	1
1654	2673	1
7325	76	0
1061	1135	1
3451	2084	1
350	6862	1
4525	6293	0
1359	769	1
470	3984	1
5891	2454	1
580	5931	0
2487	6581	0
637	1356	1
411	2680	1
571	3609	1
2024	2312	1
6805	5987	0
4168	268	1
3488	6391	0
4054	1048	1
3431	3851	1
4621	83	1
3692	5101	1
1875	474	1
651	4932	0
4627	7679	0
7461	4190	1
901	4380	1
546	638	1
4775	7828	0
1019	6736	0
3280	1783	0
2564	1011	0
4274	75	0
2970	3284	1
4332	2104	1
5164	704	0
1455	1505	0
1619	7832	0
1536	5700	1
2330	7818	0
5522	1787	1
3221	854	1
4323	3835	1
4033	4838	0
3627	3512	0
466	5624	0
2367	1736	0
2114	8049	1
7301	2482	1
1929	5354	0
3012	5363	0
1294	3127	0
3315	339	1
332	3472	1
5111	1068	1
2867	2110	1
2732	844	1
2446	4483	0
1098	8052	0
5405	1175	1
5805	2372	1
3406	1400	1
2107	8029	0
83	7339	0
809	574	1
4364	6382	1
1270	2750	1
6405	1502	1
1216	39	0
4262	2446	1
3563	7164	1
1163	3869	1
2495	2812	0
524	706	1
3722	1928	1
1684	319	1
2781	5306	0
4558	4837	1
3134	6747	1
1200	6226	1
537	833	1
3273	4131	0
444	4552	1
2298	4109	0
1700	4481	0
4971	2633	0
847	4654	0
3640	2712	0
1409	4993	0
4504	7487	1
3392	3749	0
4670	666	1
1024	3208	1
756	2491	1
1520	638	1
2289	2513	0
2091	5794	0
5521	4947	0
111	1501	0
3624	462	1
1229	183	1
3028	2377	0
1100	8169	0
2927	2223	1
1536	5307	1
1428	537	0
277	970	1
3987	2628	1
24	7983	1
526	556	1
7914	988	0
2414	3513	0
5774	4382	1
2984	5367	0
963	3935	1
4977	2900	0
1904	5698	0
2888	697	1
1800	6336	0
1045	4321	1
600	3138	0
5333	530	1
739	5678	0
586	141	1
1672	4293	1
1193	570	0
4061	630	0
476	877	0
332	5764	0
872	6277	0
1195	1176	1
1759	400	0
1270	3460	0
1787	1075	1
929	476	1
4362	4266	1
1300	359	1
5922	3889	0
1461	1216	1
7249	1112	1
797	858	1
1567	1164	1
7289	2076	1
91	1878	1
1776	3446	0
3859	2349	1
4150	2084	1
2433	6901	0
4826	713	1
4443	2758	1
6083	1693	1
305	2196	1
2330	7163	0
1746	798	1
3214	5099	1
4710	478	1
2016	545	0
705	4038	0
2044	4709	0
78	3976	1
119	7797	0
164	2740	0
112	712	1
4558	2912	1
3277	1235	0
7397	174	1
4016	1755	1
3192	2831	1
2243	3676	0
1114	2423	1
7504	7612	0
3000	7022	0
332	153	1
1223	5467	1
3395	3171	0
4673	2803	0
5255	841	1
3722	1481	1
4697	1294	1
3145	894	0
1824	6758	1
3492	3656	0
357	68	1
217	3327	0
5005	4048	1
806	3382	1
4727	2892	0
5182	2041	0
24	4209	0
6553	85	1
4580	930	1
4918	7853	1
2361	1235	1
6279	556	1
297	4139	0
630	7690	0
1801	2277	0
3270	2006	1
549	218	1
2188	4130	0
4558	2967	0
3563	6258	1
4801	490	1
3873	5651	1
2918	7993	0
6751	3371	1
1232	2747	1
7254	689	1
2698	4454	0
3864	2069	1
2238	6972	0
6619	561	1
410	3362	0
5102	105	1
1147	3524	1
4033	4549	1
4443	657	1
4121	1295	1
2361	395	1
4062	5303	1
4493	3844	0
3661	1224	1
2979	7912	0
4484	5254	1
2740	1865	0
2330	5367	0
932	2048	0
2834	1074	1
870	30	1
1091	203	1
3929	3721	1
1195	2812	0
66	4412	0
2532	2988	1
6329	7295	0
3857	1431	0
105	3979	0
3558	4208	1
5041	178	0
1499	1697	0
754	6227	1
157	3933	0
3156	7	0
5527	3187	0
2811	7181	0
1878	476	1
1489	4881	1
2542	4123	0
2519	1175	1
4189	443	1
2420	157	0
649	5316	1
1916	4402	1
214	29	1
6027	133	1
83	2022	0
7650	2670	1
1617	3491	1
4597	6235	1
1360	6789	0
553	4321	1
1671	59	0
947	7616	0
2729	269	1
1114	6133	0
1112	91	1
1037	1001	1
4949	5596	0
191	2047	0
6235	8057	0
2016	6768	0
7589	797	1
2728	248	1
6947	419	0
638	3037	0
109	3855	0
1586	2485	0
798	2500	0
2733	1175	1
414	1226	0
3848	5113	0
1316	2084	1
2006	4075	1
412	35	1
18	5648	0
3878	2487	0
2639	1948	1
4638	4487	0
2358	6635	0
4507	1474	1
2643	4768	1
3726	599	0
1752	3997	0
630	7614	0
2312	178	1
7195	1484	1
191	5711	0
2750	1809	1
1740	5264	0
6735	8111	0
2753	5140	0
2935	6710	1
5119	5413	0
2252	3523	1
6965	1993	0
6597	1956	1
1005	756	1
413	7810	0
3883	2024	1
1189	3128	1
3126	6647	0
5544	414	1
1048	661	1
1511	6574	0
4099	3023	0
5670	2177	0
2127	51	1
5471	7110	0
656	3157	0
4110	1017	0
5333	1703	1
3272	4849	1
536	114	0
436	526	1
1358	4009	0
5570	470	1
4589	2072	0
112	2369	1
6911	1170	0
268	689	0
1112	6900	1
397	3591	0
243	3541	0
6027	3769	1
1557	1369	1
1261	3876	1
154	204	0
5370	276	1
3110	332	1
1698	1544	1
916	1790	1
1131	2844	1
863	2646	1
5406	4806	0
4696	904	0
1639	4712	1
2079	2132	1
1529	790	0
1044	3524	1
537	2902	0
332	5429	1
1200	2222	0
3765	2195	0
1195	2004	0
1097	689	1
553	4565	1
2836	5296	1
5824	3890	1
119	3916	0
2885	2944	1
4309	1604	1
1166	101	0
2857	6798	0
3927	4308	0
4225	6784	0
2857	814	1
2090	5530	1
1302	5362	0
3624	1641	1
494	1075	1
4276	1799	0
4969	7188	0
4148	3830	1
3391	2419	1
669	3159	1
1345	5219	0
3005	5713	1
18	6447	1
420	6460	1
4356	4402	0
7185	1858	1
2323	1266	0
549	722	0
3145	922	1
3837	1777	1
6282	2196	1
1602	7495	0
6093	5864	0
6597	560	1
2501	6137	0
949	358	1
2397	5876	1
3315	6523	0
6726	2323	0
516	1493	0
5898	2951	1
1313	4079	1
3538	6758	0
4978	651	1
2198	4196	1
1419	6473	0
451	1531	1
854	490	1
669	2773	0
2762	6815	1
1757	4110	1
356	123	1
305	7048	0
529	1833	0
756	7948	0
5971	797	1
5010	2359	1
4293	2859	1
2821	2289	1
2313	813	1
44	2973	0
2277	1248	0
7599	1012	0
2283	2760	0
4410	3043	0
3466	2151	0
1524	3224	1
263	4688	0
1100	480	1
7202	936	1
178	638	0
302	2786	0
185	5082	0
1653	7310	0
1247	5159	0
5663	3165	1
3035	3642	1
284	558	1
769	558	1
3885	6447	1
7268	3878	1
706	791	1
85	2321	0
2483	3393	1
173	108	1
3144	1753	1
6121	2350	1
3107	4048	1
1801	677	1
413	1326	1
1830	3327	1
806	5021	0
7607	2084	1
581	4742	1
1951	6630	0
2666	2025	1
3294	4950	1
5556	5656	1
1181	2555	1
7095	6480	0
7	750	1
434	7587	0
31	5837	0
5471	3653	1
2663	675	1
1889	7929	0
4266	854	1
4530	2136	1
2388	302	1
703	3517	0
3074	4458	0
3092	6847	0
3698	2581	0
3065	7653	0
6343	5784	1
4036	4229	1
1053	5141	1
5818	660	1
16	3685	0
1354	345	1
581	2870	0
5167	1351	1
1638	4865	1
560	900	1
1890	3103	0
154	4063	0
3271	7110	1
3271	2406	1
1225	1153	1
4354	7484	0
335	317	1
3303	6339	0
3260	462	0
6235	470	1
834	7436	0
397	2992	1
3722	7063	0
3701	149	0
5216	184	1
2174	1636	0
1295	3038	0
2782	5197	0
2198	6667	0
170	2044	1
6951	824	0
24	3452	0
1356	976	0
5248	755	1
3644	854	1
4952	6360	0
3650	716	1
216	2412	1
4871	1017	0
1643	7122	0
590	2220	0
2691	6553	0
4937	4765	1
1009	3307	1
1811	926	0
3527	1365	1
1754	1223	0
589	4168	0
5265	470	1
2153	4164	0
6947	5720	0
4130	1344	1
6800	3698	1
2349	1776	0
352	2687	1
550	2168	0
2057	1366	0
1865	180	1
2764	3820	1
5607	7084	0
2351	3132	1
2639	47	1
6121	5070	1
3563	4179	1
6814	1428	0
3597	638	1
2023	4538	1
7730	7089	0
1491	4295	0
562	618	1
1538	5958	0
549	2313	1
2719	8082	0
3659	4091	0
3371	1787	1
661	5763	0
5776	7064	0
2079	1135	1
6133	1231	1
2671	1484	0
1653	2198	1
2218	1831	1
3853	1555	1
591	6455	1
75	1219	1
466	1608	1
1023	563	1
578	2705	0
966	978	1
2929	5101	1
262	5486	0
526	26	1
583	1849	0
263	1270	1
4062	1333	1
3837	4933	1
109	2857	1
73	144	1
3494	4540	0
327	4098	1
4142	1673	0
1636	1612	1
5163	5710	1
37	4989	0
6021	594	0
6413	679	1
5513	2240	1
6258	7698	1
4340	1596	1
5109	1995	1
3763	1956	1
4772	5144	0
1135	1673	1
3661	1068	1
4938	2735	1
4124	4477	1
513	6771	0
494	1698	1
5111	2624	0
29	7243	0
2327	5711	0
1180	213	1
134	3720	1
536	3089	0
4918	4704	0
1829	1870	0
7715	698	1
2022	2760	0
1383	7190	0
3603	478	0
7787	4365	0
2323	5472	0
2651	6797	0
5306	2991	1
84	1627	1
5809	1896	1
4380	3073	1
5048	983	0
174	2922	0
2245	2431	0
952	1	0
5471	1479	1
4775	2099	0
867	7279	0
4251	6530	0
3119	1729	1
8112	2819	1
1686	297	1
1289	2668	0
4523	6002	0
4917	3661	1
6113	3264	1
6458	2573	0
2118	644	1
7315	530	1
516	7250	0
8136	2876	1
2347	1983	1
2188	248	1
1603	6515	0
4393	3747	1
7299	1459	1
1811	1386	1
2327	3591	0
1916	3005	1
315	3878	1
546	6309	0
646	6618	0
1247	470	1
1488	1474	0
1356	2922	1
3306	1774	0
2166	4366	1
3845	2750	1
6573	3828	0
2330	7515	0
586	8156	1
1646	4356	0
986	5364	1
191	7371	0
8018	1160	0
4321	27	1
6467	4362	0
3641	5312	0
4790	5740	0
963	2023	0
780	15	1
1439	9	1
1620	485	0
2365	188	1
2238	1205	1
5411	1649	1
7238	1261	1
2198	3359	0
1781	5579	0
207	7972	0
1729	530	1
1759	7700	0
4787	7421	0
5946	7321	0
1875	3796	1
3285	2090	1
2547	2546	1
4526	4876	1
2079	3263	1
5037	4220	0
586	7206	0
4738	1135	1
757	4006	0
3098	2320	1
7068	636	1
5256	591	1
2666	5021	0
3149	6548	0
1025	1146	1
963	2122	1
1481	3718	0
1345	3160	0
3824	5220	0
1195	3526	1
4364	2961	0
122	3792	0
1827	4877	0
6785	6032	0
3311	3572	1
5011	1673	1
992	3604	0
5134	7463	0
526	3420	0
1795	1687	1
4994	851	1
5121	3318	1
2643	2111	0
675	5131	1
3299	3831	0
6142	3830	1
526	1492	1
5045	2458	1
5893	21	0
4347	6185	0
5777	4925	0
269	139	1
4062	2531	1
104	657	1
436	6421	0
2164	7895	0
2211	464	0
1242	2329	1
4291	5216	1
248	1904	0
1438	3488	0
1487	7605	0
6303	4483	0
261	141	0
350	7305	0
4558	2184	1
2070	1869	0
3445	2033	1
522	39	1
2576	799	1
2399	1736	1
2857	2962	0
2245	3491	0
2011	7466	1
3158	2954	1
2236	1915	1
134	2038	1
3594	799	0
49	1365	1
2133	513	1
7050	7086	0
671	3177	0
7268	476	1
2687	4079	0
7512	6604	0
3618	2240	0
4266	8098	0
2381	7615	0
797	274	1
473	6307	0
481	7222	0
5239	1932	1
4009	7853	1
345	6025	0
4666	4786	1
3640	2941	1
6363	1501	1
651	823	1
201	8069	0
2354	2585	0
3857	804	1
2329	2687	1
864	6763	0
410	4742	0
6653	1509	1
697	5205	0
3026	7441	0
5029	4463	0
1268	948	1
3589	2046	1
18	765	1
1447	2345	1
1575	2211	1
2182	5440	0
2782	1077	0
1632	7942	0
5302	7254	0
5961	3374	0
4950	1977	1
6480	5134	1
1905	6175	1
4726	6901	1
2430	3410	0
737	470	1
6001	6726	0
2279	5047	1
6235	1995	1
2719	1025	1
4438	5117	1
4502	5694	0
3071	2698	1
5246	2023	1
824	2074	1
412	1698	1
330	2795	0
3123	574	1
3480	7666	0
1207	3493	0
2834	3269	0
2016	1014	1
4542	843	0
1430	2268	0
5570	1391	0
1108	2573	0
412	7926	1
2412	4268	0
590	975	0
1753	1232	1
1977	1305	1
6903	3223	1
684	781	0
1249	2079	1
2278	4452	1
158	6822	0
249	2135	0
6987	247	1
513	800	1
461	2855	1
6882	2491	0
2589	4504	0
158	7393	0
2466	5652	0
651	4105	1
4691	697	1
2584	595	1
7503	2800	1
111	376	0
1221	3116	1
5756	359	1
2361	7890	0
4189	5284	0
1967	2687	1
1193	1686	1
2810	31	1
4091	2883	1
3419	7402	0
661	1933	1
414	5544	1
4712	1027	1
1175	1330	1
586	810	0
2912	1190	1
291	3138	1
5978	7956	0
435	2090	1
5127	2184	1
834	3841	1
4903	3824	1
3542	7645	0
6344	2320	1
1759	5335	0
2189	4629	0
1076	3275	0
2361	709	1
166	328	1
5261	645	1
332	7089	0
4826	1673	0
3543	1646	0
2361	110	1
3613	2779	0
2992	5339	0
4214	6215	0
7607	76	1
1826	60	0
4237	943	0
1673	858	1
4590	7279	0
703	6707	0
4559	2672	0
3015	1385	0
3348	2926	0
1789	1643	1
1243	6806	1
5355	960	1
4717	4262	0
788	68	1
1576	18	1
2782	4189	1
824	7668	1
2922	5132	0
423	1673	0
3763	2100	0
3577	3285	0
6165	2164	1
5122	2712	0
6825	398	1
1568	1729	1
1118	6075	0
3513	1997	1
5584	190	1
5954	5351	0
2330	157	1
3110	2989	1
4539	2829	1
49	4130	1
621	4191	0
2420	6217	0
1176	7117	0
2401	7573	0
1531	6859	0
1704	4816	0
2079	6283	0
5413	6919	0
2638	774	1
72	614	1
1746	809	0
186	2973	0
586	5947	1
334	4142	0
2719	5931	0
4230	4620	1
4352	1427	1
1168	3706	1
2333	3012	1
2038	3685	1
1891	3414	1
2822	525	1
1180	1061	1
1621	328	1
2174	6621	0
284	6914	0
3636	5276	0
1163	6650	0
2038	1691	1
2671	2858	0
2465	628	0
3098	5209	0
6044	565	0
4399	3775	1
6197	4682	1
581	4119	0
1100	662	0
586	350	0
3853	6596	1
328	51	1
1307	89	0
352	2295	0
1169	4804	0
332	756	1
217	255	0
614	270	1
4150	1781	1
335	574	0
2211	2436	0
2517	3375	1
3573	6974	0
5537	3744	1
694	436	1
5684	314	1
3451	2392	0
2338	311	1
774	247	1
4061	1672	0
18	1416	0
544	2071	0
365	6328	0
1487	5310	0
4443	502	1
1513	6669	1
951	3012	0
4187	207	1
5072	2622	0
4167	1225	1
2466	2589	1
5541	3347	1
3887	2927	1
2321	4033	0
1481	1143	1
7999	1575	1
2356	756	1
3050	1623	0
6233	2007	0
1820	4995	1
1419	2079	1
2345	5011	0
642	2252	1
651	7464	0
2485	6352	0
2484	1244	0
3144	270	1
6613	1576	1
1505	1359	0
305	836	1
1570	3998	1
3537	2568	0
529	3424	0
7706	4721	0
1070	2044	0
1514	226	0
2491	3951	0
2367	6351	0
2725	4329	0
4285	1283	0
966	1497	0
651	1847	0
1646	804	1
1118	4186	0
4590	2297	0
3616	607	0
270	5129	1
1219	996	0
5306	1942	1
986	804	1
2284	3971	1
2052	4852	1
1852	1450	1
5064	2037	1
4419	2081	0
3515	465	0
2102	2257	1
2594	6095	1
2896	3980	0
4776	3263	1
1481	1660	1
3562	1093	1
1906	7355	0
3966	976	1
1600	3336	1
954	7296	0
1085	5026	1
7014	1693	1
7487	4537	0
2662	3312	1
2927	666	1
6813	68	1
73	5778	0
2638	5342	1
7110	7728	1
4925	4669	0
745	3377	0
403	530	1
2448	3087	0
2115	1303	1
1473	5239	1
3214	1153	1
1284	419	1
4159	7355	0
357	516	0
2984	4268	1
2076	265	0
3005	4235	0
3021	7662	0
1377	558	1
2103	1743	1
4148	5695	1
2709	1692	0
1334	2743	1
2378	541	0
4842	3274	0
3767	1359	0
572	2066	0
8020	1930	1
3287	4141	0
2929	5903	0
4159	3419	1
1889	952	1
2404	6187	0
834	4008	1
800	4924	0
565	188	1
630	73	1
1180	4682	1
3558	459	1
1437	2259	1
4058	3782	0
1015	2219	0
2857	1344	1
96	1175	0
520	756	1
2676	277	0
685	4191	1
207	1897	0
3735	268	0
3933	756	1
6156	7230	1
3933	214	0
1916	7603	0
2511	2611	1
352	7719	0
2950	2977	0
868	29	1
5313	4274	1
3074	232	1
1025	1513	0
7090	6193	1
1915	4625	1
3457	2486	1
3055	2335	0
1781	2394	0
1076	3965	1
5149	2423	1
7640	1094	0
5111	6400	0
5860	934	0
1450	3750	1
3170	4432	0
8144	1018	1
4177	2236	1
4465	1144	0
3601	2394	1
2258	3525	0
6869	6149	0
4545	7584	0
2207	4538	0
4247	1135	1
185	4228	0
599	470	1
2984	3799	1
7162	6029	0
929	1781	1
950	2240	1
1285	156	0
928	3186	0
2221	590	1
4366	2736	1
2234	2290	0
486	888	0
7381	5140	1
1273	7050	0
6341	3191	0
872	3848	1
6209	2339	0
7174	470	1
2444	5070	0
3618	2775	1
338	72	1
5753	1365	1
7524	5273	1
5233	985	0
191	1286	1
4944	4673	1
36	2084	1
1853	1310	1
3555	7381	0
1967	2414	1
1743	5317	0
1391	4349	0
1568	847	1
773	848	1
2018	7827	1
1597	396	1
3419	6541	1
4558	1635	1
1019	222	1
435	1652	1
1158	2919	1
39	347	1
4409	1571	1
572	7269	0
755	6215	0
3723	2317	1
3632	3814	0
277	3984	1
1858	1403	1
461	3025	0
3672	2117	1
2330	948	1
49	2390	0
1829	470	1
30	470	1
1056	92	1
352	4599	0
534	2021	0
1118	3816	0
2600	5548	0
2691	2802	1
4074	470	1
4232	2811	1
113	7657	0
1029	1531	1
4501	2090	1
6003	425	0
1524	1731	0
1531	2876	1
1060	2071	1
675	2740	0
2216	5099	1
2497	1997	0
1232	2369	1
5381	589	0
270	1068	0
2447	2311	1
7725	2452	0
4272	3182	1
792	4276	1
1481	132	1
36	4721	0
1730	5048	0
6175	6462	1
2066	2527	1
2866	3389	1
919	1481	1
1858	1892	0
1193	968	0
2612	3760	0
5984	574	1
308	5834	0
1171	896	0
685	3262	0
7390	1033	1
4339	1129	0
5731	5665	0
2754	5440	0
1527	2519	1
2174	3289	1
5486	4183	1
651	848	1
3563	4081	0
712	4164	1
862	2927	1
1047	799	1
3701	5219	0
959	4437	1
951	1044	1
5138	6938	0
1751	954	1
1620	4153	0
576	6680	0
6784	6868	1
3061	4454	0
7650	2666	1
1294	2150	0
4027	6384	1
7240	1155	0
6073	982	0
1582	909	0
6453	475	1
2643	29	1
518	4247	0
2676	2631	0
1286	91	1
2159	7276	0
4402	5402	1
4361	530	1
2990	2369	1
586	2287	1
1548	493	0
5676	7345	0
1037	8148	0
5664	62	0
1070	1668	1
2433	2069	0
478	1693	1
827	5411	1
724	1334	0
2639	6188	0
1354	330	0
332	1523	1
3092	4889	0
1566	1878	1
3178	100	0
2894	557	0
5032	7070	1
5111	4358	1
773	1135	1
1230	322	1
6764	1629	0
1289	618	1
2493	1598	1
3221	1249	1
297	3293	0
6971	579	1
2689	1857	1
4727	5505	0
4089	4458	0
7408	132	1
701	5146	1
3266	3710	0
7089	1635	1
3046	7344	1
7628	2927	0
3594	4921	0
2491	2984	0
3357	1399	1
1325	2652	0
7381	4454	1
1851	807	1
3211	7212	0
244	243	1
1883	4820	0
1165	2059	1
7408	5330	0
4802	5168	0
26	4635	0
445	7825	0
963	3353	0
6894	1135	1
6628	3465	1
6341	7562	1
169	6787	1
4229	3702	1
1356	1920	0
6462	5755	0
1900	1563	0
4382	1068	1
3029	1513	1
2756	5879	1
3211	4992	1
3722	5888	0
1167	5286	1
6512	7809	0
2988	156	0
1637	8114	0
2293	2577	0
1523	7926	0
27	6127	0
3263	2665	0
2652	2448	1
4435	2587	0
2017	2066	1
5166	3845	1
950	470	1
332	160	1
1175	621	0
526	2702	0
583	600	1
583	3254	0
4976	1197	0
5855	6427	0
7230	4641	1
1639	6549	0
528	2689	0
222	6684	0
5591	4609	0
332	4332	1
280	7546	0
68	4833	0
332	942	1
5011	5712	0
1206	6264	0
3277	1167	0
191	1661	1
519	4522	0
669	4200	1
5549	96	1
957	1199	1
2303	3747	1
963	709	1
855	4835	0
5808	3159	0
1231	3393	1
332	2021	0
1009	3308	1
3513	7862	0
884	5976	0
586	1110	1
7480	2754	1
332	3275	0
249	2835	1
7243	1956	1
5530	3451	1
6016	6275	0
2928	3700	0
4885	1850	0
7504	671	1
1022	956	0
5099	2079	1
271	5295	1
6775	1924	1
952	415	1
134	7256	0
2885	5300	0
393	1023	1
3462	5041	1
3992	615	1
2875	1932	1
1502	3079	0
1449	4057	0
952	92	1
5085	311	0
173	7335	1
1777	1887	0
5711	903	0
800	5540	0
3710	740	0
4123	2327	0
3324	359	1
4691	3441	1
3676	5696	0
4409	1747	0
933	4977	0
4695	6205	1
332	3228	0
3427	5925	0
6839	6574	0
1538	1698	1
1637	1629	0
6431	1220	1
960	7883	0
1639	6421	0
1511	5896	1
2430	3334	0
583	1370	1
3657	744	1
860	6179	0
3495	3290	1
344	2120	1
1030	5659	0
2758	1059	1
951	525	1
768	6262	1
712	2338	1
6559	3628	1
4400	3790	1
4078	3913	1
954	3155	0
3034	3675	0
3845	6698	0
6528	7829	1
2813	4968	0
243	2444	0
4342	4229	0
240	3263	1
1296	1513	1
2367	3324	1
2699	148	1
1755	7261	0
4609	2001	1
4961	5818	1
2151	614	1
2323	5337	0
1223	757	1
4597	1570	0
2465	100	0
5418	3878	0
4515	4981	1
5929	3621	0
1671	807	1
6339	3264	1
856	6373	1
586	1190	0
1328	7397	0
3963	3974	0
5282	43	1
3563	2207	0
2479	3153	1
5762	6172	0
2972	2990	1
582	2240	1
68	585	1
517	5174	0
6162	2977	1
3879	5699	0
404	5118	1
2601	3328	0
4082	2641	1
2088	1137	0
2769	4645	1
2462	274	1
18	1969	0
2319	1819	1
1216	1206	0
5190	2635	0
6082	2917	0
5917	154	0
2403	706	0
5699	6881	0
399	483	0
5029	7801	0
2187	1605	1
249	793	0
5625	2663	0
2276	490	1
2760	5340	0
5191	7115	0
3824	71	1
745	7325	0
398	6489	0
2006	1120	0
2732	5139	0
2439	2769	1
746	2653	1
3913	1202	0
6135	4662	0
3563	3898	1
111	2459	1
66	3445	1
3427	36	1
6970	2706	1
1294	7408	1
393	6895	0
4292	3159	1
4818	5370	1
2925	7588	0
4558	4476	0
2652	577	1
1757	302	1
469	7264	1
6276	1370	0
553	6397	0
5571	5333	1
1488	868	1
773	4848	0
4319	7798	0
1206	1781	0
4700	1242	0
356	5467	1
3925	8038	0
696	168	1
1118	1030	0
412	6867	1
1025	267	1
4139	4767	1
7434	1921	0
1518	1950	0
689	1501	1
3822	6447	0
3644	315	1
571	3575	0
2641	297	1
2757	708	1
5031	2459	1
549	2455	1
2875	7718	0
637	2334	1
741	4676	0
5882	68	1
126	1123	1
2318	269	1
1572	7733	0
758	4747	0
1733	1605	1
2759	3390	0
2245	3355	0
936	3796	1
3044	3925	0
3404	5781	0
1195	1407	0
851	5868	0
4617	29	1
4755	1201	0
5659	6242	1
599	7716	0
412	1356	1
5942	5415	1
583	3753	1
848	6958	1
7402	3582	0
1076	7989	0
3698	1042	0
2330	448	1
1038	105	0
3119	376	0
3315	3392	0
4150	6857	1
1883	3079	0
3933	7899	1
5250	2828	1
2510	4566	0
872	3081	0
1172	2458	1
2560	22	1
5035	2320	1
4951	6681	0
7669	174	1
2691	4920	0
992	378	0
2022	4571	0
5333	1737	0
2732	3617	0
6096	110	1
2387	5006	1
3002	4138	1
6363	7869	0
3370	537	1
1032	712	1
1249	530	1
2319	1321	0
7937	8092	0
642	4537	0
3266	2871	1
3563	7179	0
82	129	1
7700	421	0
580	2589	1
160	3000	1
1334	981	1
2691	3484	0
6489	19	1
3619	3208	1
5603	1044	1
3665	4853	1
34	7828	0
3727	4856	0
1951	4839	0
493	4530	1
1269	19	0
244	3454	0
5891	7966	0
2006	274	1
3746	7952	0
1505	1787	1
708	4194	0
2323	4721	0
2799	5668	0
3565	4388	0
636	968	0
2338	5179	1
2584	3389	1
212	3034	1
3271	8161	0
2832	6703	1
2006	4311	0
1020	8060	0
423	2538	0
4189	5010	0
75	2025	0
7669	4993	0
553	2902	0
1635	2684	1
643	2733	1
1813	8147	1
4534	2469	0
1698	3236	0
2788	6463	1
2470	1128	1
646	4522	1
3312	3845	1
712	4981	0
1967	4672	1
5742	3414	0
451	6958	1
2070	1304	1
737	92	1
583	4172	1
7236	5929	0
4691	3801	0
336	7147	0
1419	7226	1
4962	7598	1
1204	3847	0
73	267	1
4737	1249	1
5146	476	1
2276	5500	0
2043	2467	1
6883	5727	1
6503	482	1
916	4721	1
4483	271	0
2129	7684	0
1463	4452	1
5391	8044	0
7903	1127	1
2043	6550	1
5031	2216	1
5032	5924	0
6593	530	1
6348	2735	1
7484	461	1
6448	1340	1
581	3849	0
2104	7084	0
3064	3855	1
2276	1679	0
63	336	1
816	7246	0
6840	4527	0
1217	2728	0
526	755	1
2278	7140	0
529	4236	0
3726	164	1
274	6880	0
3062	5270	0
3238	1778	1
4313	3643	1
2312	1135	1
3933	5305	0
2584	5179	0
3243	659	0
2306	5679	0
2666	5506	0
3241	4545	0
2258	7187	1
2715	848	0
3661	1365	0
2762	5005	0
5510	6677	0
1789	7262	0
4664	1158	0
2099	1028	1
5603	2598	0
110	916	1
1540	269	1
270	6308	0
153	713	1
2697	4023	0
1473	70	1
411	5299	0
3006	2577	0
1016	2899	1
410	1275	1
2775	6572	0
7091	1956	1
2233	6894	0
8041	6620	0
1127	6376	0
160	4163	1
553	5140	0
1611	5543	0
4258	1325	0
1676	5155	0
3470	8124	1
3568	90	0
3938	884	1
4241	1135	1
1524	1078	0
3391	4368	0
1429	3289	0
5872	1316	0
2001	2000	1
4439	885	0
4089	3926	0
1850	6491	1
3441	645	1
4420	3833	0
2175	167	1
4306	5474	1
1310	263	1
7379	4883	0
1639	5560	0
220	1536	0
3061	888	1
4832	1631	1
308	1135	1
1158	7617	0
970	6984	0
1511	5445	0
1088	7326	0
4925	2460	0
3933	1631	0
